tweet_id,p1,p1_conf,p2,p2_conf,p3,p3_conf,retweet_count,favorite_count,timestamp,text,rating,dog_stage
739932936087216128,redbone,0.243904,beagle,0.210975,vizsla,0.076443,1130,4194,2016-06-06 21:32:13 +0000,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,1.0,
740214038584557568,chesapeake_bay_retriever,0.586414,labrador_retriever,0.189782,vizsla,0.0676072,2070,6920,2016-06-07 16:09:13 +0000,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,1.0,
740359016048689152,golden_retriever,0.8636870000000001,kuvasz,0.0485901,labrador_retriever,0.0473966,898,3417,2016-06-08 01:45:19 +0000,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,0.9,
740373189193256964,golden_retriever,0.8076439999999999,kuvasz,0.101286,labrador_retriever,0.0237853,13988,36059,2016-06-08 02:41:38 +0000,"After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP https://t.co/XAVDNDaVgQ",1.4,
740995100998766593,malamute,0.454363,samoyed,0.215967,siberian_husky,0.07750030000000001,2913,6608,2016-06-09 19:52:53 +0000,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ,1.0,
741067306818797568,golden_retriever,0.843799,labrador_retriever,0.0529559,kelpie,0.0357111,3253,9797,2016-06-10 00:39:48 +0000,This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,1.2,pupper
741303864243200000,chihuahua,0.7681560000000001,pug,0.0149016,pekinese,0.0128158,3390,9086,2016-06-10 16:19:48 +0000,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ,1.2,
741438259667034112,chesapeake_bay_retriever,0.292675,redbone,0.197858,vizsla,0.150312,873,3800,2016-06-11 01:13:51 +0000,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5,0.9,
741743634094141440,labrador_retriever,0.786089,flat-coated_retriever,0.0486524,chesapeake_bay_retriever,0.0346933,2911,8477,2016-06-11 21:27:17 +0000,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,1.1,pupper
741793263812808706,kuvasz,0.311325,french_bulldog,0.115349,labrador_retriever,0.0685335,1582,4712,2016-06-12 00:44:30 +0000,When your crush won't pay attention to you. Both 10/10 tragic af https://t.co/d3LELGVlqu,1.0,
742385895052087300,cardigan,0.5669109999999999,border_collie,0.117566,appenzeller,0.047664,2092,7050,2016-06-13 15:59:24 +0000,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq,1.1,
742423170473463808,pug,0.99731,brabancon_griffon,0.00118563,french_bulldog,0.000427989,3985,10172,2016-06-13 18:27:32 +0000,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,1.2,
743210557239623680,golden_retriever,0.930705,chesapeake_bay_retriever,0.0259341,labrador_retriever,0.00753536,1438,3991,2016-06-15 22:36:19 +0000,"Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO",1.0,
743222593470234624,kuvasz,0.350629,soft-coated_wheaten_terrier,0.182782,golden_retriever,0.08766239999999999,1996,6418,2016-06-15 23:24:09 +0000,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,1.2,
743253157753532416,malamute,0.442612,siberian_husky,0.368137,eskimo_dog,0.177822,1286,4377,2016-06-16 01:25:36 +0000,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",1.0,puppo
743609206067040256,weimaraner,0.982794,american_staffordshire_terrier,0.0047664,great_dane,0.00343201,1451,4637,2016-06-17 01:00:24 +0000,Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA,1.0,
743895849529389061,dalmatian,0.562315,great_dane,0.416478,german_short-haired_pointer,0.00855236,1008,3769,2016-06-17 19:59:26 +0000,When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both 10/10 https://t.co/gCCrY8P0K9,1.0,
743980027717509120,bull_mastiff,0.97573,rhodesian_ridgeback,0.00807261,pug,0.00557087,1147,4309,2016-06-18 01:33:55 +0000,This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,1.1,
744709971296780288,shetland_sheepdog,0.234431,samoyed,0.114876,collie,0.08661369999999999,1645,5800,2016-06-20 01:54:27 +0000,This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT,1.0,
744971049620602880,toy_poodle,0.497755,golden_retriever,0.282017,miniature_poodle,0.0900324,2846,8163,2016-06-20 19:11:53 +0000,Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,1.2,
744995568523612160,old_english_sheepdog,0.4274810000000001,shih-tzu,0.146336,tibetan_terrier,0.134269,653,3076,2016-06-20 20:49:19 +0000,This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,0.9,puppo
745057283344719872,shetland_sheepdog,0.963985,collie,0.0262057,border_collie,0.00454365,2402,7504,2016-06-21 00:54:33 +0000,This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,1.2,
745789745784041472,pekinese,0.984267,shih-tzu,0.00894166,cocker_spaniel,0.00192826,1126,4175,2016-06-23 01:25:06 +0000,This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu,1.0,
746056683365994496,shetland_sheepdog,0.43332,collie,0.335997,borzoi,0.177179,858,3680,2016-06-23 19:05:49 +0000,This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,1.1,pupper
746131877086527488,chow,0.575637,pomeranian,0.19595,norwich_terrier,0.141224,2329,7175,2016-06-24 00:04:36 +0000,This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX,1.0,
746507379341139972,toy_poodle,0.508292,lakeland_terrier,0.234458,affenpinscher,0.08456280000000001,1144,4816,2016-06-25 00:56:43 +0000,This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet https://t.co/PlR6hjqvr5,1.0,
746872823977771008,pembroke,0.540201,beagle,0.207835,italian_greyhound,0.0435649,2271,6229,2016-06-26 01:08:52 +0000,This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2,1.1,
747512671126323200,cardigan,0.111493,malinois,0.0950892,german_shepherd,0.0801456,1676,5751,2016-06-27 19:31:23 +0000,Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 https://t.co/12lICZN2SP,1.0,
747816857231626240,pembroke,0.7689229999999999,chihuahua,0.029053,shetland_sheepdog,0.029035400000000006,1226,5034,2016-06-28 15:40:07 +0000,Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af). 4/10 bad sherk https://t.co/L3U0j14N5R,0.4,
747844099428986880,pembroke,0.360428,papillon,0.26313400000000003,chihuahua,0.131246,788,2923,2016-06-28 17:28:22 +0000,This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,1.1,
747885874273214464,kuvasz,0.40845,samoyed,0.14132999999999998,pug,0.08301839999999999,1040,3060,2016-06-28 20:14:22 +0000,This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 https://t.co/TGenMeXreW,0.8,
747933425676525569,samoyed,0.998201,eskimo_dog,0.00079285,great_pyrenees,0.00029575,2695,6876,2016-06-28 23:23:19 +0000,Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R,1.1,
748324050481647620,shetland_sheepdog,0.880499,collie,0.107901,pembroke,0.00360667,807,3844,2016-06-30 01:15:31 +0000,This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO,1.1,
748346686624440324,borzoi,0.5964550000000001,whippet,0.231428,saluki,0.05826140000000001,1308,5425,2016-06-30 02:45:28 +0000,"""So... we meat again"" (I'm so sorry for that pun I couldn't resist pls don't unfollow) 10/10 https://t.co/XFBrrqapZa",1.0,
748568946752774144,tibetan_terrier,0.32816100000000004,toy_poodle,0.304836,miniature_poodle,0.0708784,709,2273,2016-06-30 17:28:39 +0000,This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp) https://t.co/uUncaAGH18,1.2,
748699167502000129,pembroke,0.849029,cardigan,0.0836288,kelpie,0.0243945,1687,4918,2016-07-01 02:06:06 +0000,Meet Tripp. He's being eaten by a sherk and doesn't even care. Unfazed af. 11/10 keep doin you Tripp https://t.co/gGxjthmG1c,1.1,
748932637671223296,borzoi,0.742912,wire-haired_fox_terrier,0.204082,english_setter,0.0210323,2397,6071,2016-07-01 17:33:49 +0000,Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb,1.3,
748977405889503236,german_short-haired_pointer,0.742216,bluetick,0.15281,english_setter,0.0518347,3610,11161,2016-07-01 20:31:43 +0000,What jokester sent in a pic without a dog in it? This is not @rock_rates. This is @dog_rates. Thank you ...10/10 https://t.co/nDPaYHrtNX,1.0,
749064354620928000,pug,0.985222,brabancon_griffon,0.00331366,pekinese,0.00298888,1606,4986,2016-07-02 02:17:13 +0000,Meet Winston. He's pupset because I forgot to mention that it's Canada Day today. 11/10 please forgive me Winston https://t.co/xEY8dbJxnF,1.1,
749395845976588288,pomeranian,0.973715,chow,0.0207581,keeshond,0.00378436,3674,8943,2016-07-03 00:14:27 +0000,This is George. He just remembered that bees are dying globally at an alarming rate. Scary stuff George. 10/10 https://t.co/lznl6QGkYc,1.0,
749403093750648834,chesapeake_bay_retriever,0.694541,curly-coated_retriever,0.07633530000000001,irish_water_spaniel,0.0485495,576,2735,2016-07-03 00:43:15 +0000,Duuun dun... duuun dun... dunn  dun. dunn dun. dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun. 10/10 https://t.co/9qdJ2Q1Cwx,1.0,
749417653287129088,papillon,0.772894,shetland_sheepdog,0.0424076,collie,0.0423131,1761,6349,2016-07-03 01:41:06 +0000,This is Finn. He's the most unphotogenic pupper of all time. 11/10 https://t.co/qvA2rCUl6v,1.1,pupper
749774190421639168,pekinese,0.8790120000000001,chihuahua,0.054855,blenheim_spaniel,0.021041,1392,4853,2016-07-04 01:17:51 +0000,This is Lucy. She's a Benebop Cumberplop. 12/10 would hold against my face https://t.co/4yXa801fgl,1.2,
749996283729883136,old_english_sheepdog,0.515319,west_highland_white_terrier,0.15104,soft-coated_wheaten_terrier,0.05642000000000001,857,3170,2016-07-04 16:00:22 +0000,This is Bo. He emanates happiness. 12/10 I could cut the freedom with a knife https://t.co/c7LNFt39eR,1.2,
750041628174217216,labrador_retriever,0.252031,maltese_dog,0.18809,golden_retriever,0.133017,655,3307,2016-07-04 19:00:33 +0000,This is Beau. He's trying to keep his daddy from packing to leave for Annual Training. 13/10 and now I'm crying https://t.co/7JeDfQvzzI,1.3,
750056684286914561,saluki,0.484428,borzoi,0.26355,labrador_retriever,0.0770038,952,3280,2016-07-04 20:00:23 +0000,This is Jameson. He had a few too many in the name of freedom. I can't not respect that. 11/10 'Merica https://t.co/8zQvXM6pG5,1.1,
750071704093859840,redbone,0.382113,malinois,0.249943,miniature_pinscher,0.0709262,3547,8192,2016-07-04 21:00:04 +0000,Pause your cookout and admire this pupper's nifty hat. 10/10 https://t.co/RG4C9IdNJM,1.0,pupper
750117059602808832,shih-tzu,0.814405,lhasa,0.17522,pekinese,0.0080723,1377,4508,2016-07-05 00:00:18 +0000,This is Calvin. He just loves America so much. 10/10 would roll around in flag with https://t.co/RXdzWaCQHm,1.0,
750147208377409536,pug,0.977765,boston_bull,0.00479425,french_bulldog,0.00457284,1020,3240,2016-07-05 02:00:06 +0000,"And finally, happy 4th of July from the squad 🇺🇸 13/10 for all https://t.co/Mr8Lr3iOUe",1.3,
750383411068534784,border_collie,0.672791,collie,0.270188,papillon,0.0345039,1211,4744,2016-07-05 17:38:41 +0000,This is Zoe. She was trying to stealthily take a picture of you but you just noticed. 9/10 not so sneaky pupper https://t.co/FfH3o88Vta,0.9,pupper
750719632563142656,pembroke,0.972587,cardigan,0.0147717,basenji,0.00579803,5351,13757,2016-07-06 15:54:42 +0000,This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af https://t.co/WS6BoApYyL,1.2,
751132876104687617,labrador_retriever,0.92939,chesapeake_bay_retriever,0.0382535,golden_retriever,0.0076102,1380,5280,2016-07-07 19:16:47 +0000,This is Cooper. He's just so damn happy. 10/10 what's your secret puppo? https://t.co/yToDwVXEpA,1.0,puppo
751205363882532864,labrador_retriever,0.947164,chesapeake_bay_retriever,0.020596700000000003,golden_retriever,0.0165792,1950,6574,2016-07-08 00:04:50 +0000,"""This photographer took pics of her best friend before and after she told them they were beautiful"" 12/10 https://t.co/510gJW9fsy",1.2,
751251247299190784,walker_hound,0.178852,german_short-haired_pointer,0.115752,english_foxhound,0.113796,6236,13022,2016-07-08 03:07:09 +0000,This is Gilbert. He's being chased by a battalion of miniature floof cows. 10/10 we all believe in you Gilbert https://t.co/wayKZkDRTG,1.0,
751456908746354688,golden_retriever,0.714409,afghan_hound,0.06616260000000003,chow,0.0284126,1065,3339,2016-07-08 16:44:23 +0000,Here's a pupper that's very hungry but too lazy to get up and eat. 12/10 (vid by @RealDavidCortes) https://t.co/lsVAMBq6ex,1.2,pupper
751598357617971201,toy_poodle,0.757756,miniature_poodle,0.0351495,scottish_deerhound,0.027698200000000003,3231,8230,2016-07-09 02:06:27 +0000,This is Toby. A cat got his tongue. 13/10 adorable af https://t.co/fHQrBKYSLC,1.3,
752173152931807232,labrador_retriever,0.527659,german_shepherd,0.174765,chihuahua,0.0455254,1952,6206,2016-07-10 16:10:29 +0000,This is Brody. He's a lifeguard. Always prepared for rescue. 12/10 would fake drown just to get saved by him https://t.co/olDmwNjOy1,1.2,
752334515931054080,bedlington_terrier,0.399163,standard_poodle,0.08642489999999999,wire-haired_fox_terrier,0.07523110000000001,1173,3980,2016-07-11 02:51:40 +0000,Here's a doggo trying to catch some fish. 8/10 futile af (vid by @KellyBauerx) https://t.co/jwd0j6oWLE,0.8,doggo
752682090207055872,german_shepherd,0.299966,eskimo_dog,0.278355,siberian_husky,0.17852,1704,6238,2016-07-12 01:52:49 +0000,Nothing better than a doggo and a sunset. 10/10 majestic af https://t.co/xVSodF19PS,1.0,doggo
752917284578922496,german_shepherd,0.609283,malinois,0.35246,kelpie,0.016105200000000004,1672,7200,2016-07-12 17:27:23 +0000,This is Grizzie. She's a semi-submerged Bahraini Buttersplotch. Appears alert af. Snazzy tongue. 11/10 would def pet https://t.co/WZ4zzkXXnW,1.1,
753026973505581056,pembroke,0.868511,cardigan,0.103708,shetland_sheepdog,0.0181416,1039,4071,2016-07-13 00:43:15 +0000,Say hello to Tayzie. She's a Barbadian Bugaboop. Seems quite social. A rare quality for a Bugaboop. 10/10 petable af https://t.co/6qF5YZx6OV,1.0,
753398408988139520,whippet,0.163794,italian_greyhound,0.157192,english_foxhound,0.142995,2042,6018,2016-07-14 01:19:12 +0000,This is Scout. Her batteries are low. 12/10 precious af https://t.co/ov05LIoQJX,1.2,
753655901052166144,miniature_pinscher,0.456092,toy_terrier,0.153126,italian_greyhound,0.144147,2304,6102,2016-07-14 18:22:23 +0000,"""The dogtor is in hahahaha no but seriously I'm very qualified and that tumor is definitely malignant"" 10/10 https://t.co/ULqThwWmLg",1.0,
754120377874386944,chow,0.168909,norfolk_terrier,0.129114,pomeranian,0.120822,2482,8192,2016-07-16 01:08:03 +0000,"When you hear your owner say they need to hatch another egg, but you've already been on 17 walks today. 10/10 https://t.co/lFEoGqZ4oA",1.0,
754449512966619136,beagle,0.858513,basset,0.0760119,english_foxhound,0.016245600000000002,776,3909,2016-07-16 22:55:55 +0000,This is Dex. He can see into your past and future. Mesmerizing af 11/10 https://t.co/0dYI0Cpdge,1.1,
754856583969079297,golden_retriever,0.8723850000000001,labrador_retriever,0.0999631,cocker_spaniel,0.00605083,2686,7180,2016-07-18 01:53:28 +0000,This is Winnie. She's not a fan of the fast moving air. 11/10 objects in mirror may be more fluffy than they appear https://t.co/FyHrk20gUR,1.1,
755110668769038337,labrador_retriever,0.708974,golden_retriever,0.114314,great_pyrenees,0.0658134,11798,22168,2016-07-18 18:43:07 +0000,This is Watson. He trust falls on command. 13/10 it's elementary... (IG: wat.ki) https://t.co/goX3jewkYN,1.3,
755955933503782912,pekinese,0.596882,maltese_dog,0.176478,great_pyrenees,0.0267753,3078,7650,2016-07-21 02:41:54 +0000,Here's a frustrated pupper attempting to escape a pool of Frosted Flakes. 12/10 https://t.co/GAYViEweWr,1.2,pupper
756275833623502848,airedale,0.602957,irish_terrier,0.0869808,bloodhound,0.08627649999999999,1615,6703,2016-07-21 23:53:04 +0000,When ur older siblings get to play in the deep end but dad says ur not old enough. Maybe one day puppo. All 10/10 https://t.co/JrDAzMhwG9,1.0,puppo
756303284449767430,golden_retriever,0.981652,cocker_spaniel,0.006790300000000001,labrador_retriever,0.00432451,1156,4120,2016-07-22 01:42:09 +0000,Pwease accept dis rose on behalf of dog. 11/10 https://t.co/az5BVcIV5I,1.1,
756651752796094464,pembroke,0.294808,kelpie,0.282301,cardigan,0.112601,1388,5286,2016-07-23 00:46:50 +0000,This is Gert. He just wants you to be happy. 11/10 would pat on the head so damn well https://t.co/l0Iwj6rLFW,1.1,
756939218950160384,golden_retriever,0.790371,cocker_spaniel,0.130268,labrador_retriever,0.0646287,2136,6940,2016-07-23 19:49:07 +0000,This is Jax. He is a majestic mountain pupper. Thinks flat ground is for the weak. 12/10 would totally hike with https://t.co/KGdeHuFJnH,1.2,pupper
756998049151549440,golden_retriever,0.678555,labrador_retriever,0.072632,border_terrier,0.049033,2114,6558,2016-07-23 23:42:53 +0000,This is Oliver. He's an English Creamschnitzel. The rarest of schnitzels. 11/10 would pet quite firmly https://t.co/qbO5X6dYuj,1.1,
757393109802180609,labrador_retriever,0.787125,chesapeake_bay_retriever,0.112676,rottweiler,0.0480386,1859,6087,2016-07-25 01:52:43 +0000,Here's a doggo completely oblivious to the double rainbow behind him. 10/10 someone tell him https://t.co/OfvRoD6ndV,1.0,doggo
757611664640446465,bluetick,0.829259,beagle,0.145358,walker_hound,0.0195953,1185,4779,2016-07-25 16:21:11 +0000,This is Cooper. He tries to come across as feisty but it never works for very long. 12/10 https://t.co/AVks8DjHwB,1.2,
758467244762497024,labrador_retriever,0.4363770000000001,chihuahua,0.113956,american_staffordshire_terrier,0.0996891,2369,5018,2016-07-28 01:00:57 +0000,Why does this never happen at my front door... 165/150 https://t.co/HmwrdfEfUE,1.1,
758474966123810816,pembroke,0.546145,cardigan,0.2442,german_shepherd,0.100429,1057,4001,2016-07-28 01:31:38 +0000,This is Brandonald. He accidentally opened the front facing camera. Playing it off rather heckin well. 11/10 https://t.co/uPUAotqQtM,1.1,
758740312047005698,chesapeake_bay_retriever,0.848514,labrador_retriever,0.110054,curly-coated_retriever,0.0252014,1709,5986,2016-07-28 19:06:01 +0000,Meet Boston. He's worried because his tongue won't fit all the way in his mouth. 12/10 it'll be ok deep breaths pup https://t.co/rfWQ4T9iQj,1.2,
758828659922702336,chesapeake_bay_retriever,0.480048,vizsla,0.264522,weimaraner,0.12184,4074,11679,2016-07-29 00:57:05 +0000,This doggo is just waiting for someone to be proud of her and her accomplishment. 13/10 legendary af https://t.co/9T2h14yn4Q,1.3,doggo
759099523532779520,shetland_sheepdog,0.12903399999999998,kelpie,0.117508,siberian_husky,0.106708,4440,15192,2016-07-29 18:53:24 +0000,Meet Toby. He has a drinking problem. Inflatable marijuana plant in the back is also not a good look. 7/10 cmon Toby https://t.co/Cim4DSj6Oi,0.7,
759557299618865152,golden_retriever,0.763333,chesapeake_bay_retriever,0.194251,labrador_retriever,0.0122254,1249,4906,2016-07-31 01:12:26 +0000,This is Emma. She can't believe her last guess didn't hit. Convinced ur stacking them on top of each other. 10/10 https://t.co/JRV1dhBYwu,1.0,
759793422261743616,golden_retriever,0.985876,labrador_retriever,0.00194777,kuvasz,0.00175174,2026,6241,2016-07-31 16:50:42 +0000,"Meet Maggie &amp; Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time https://t.co/MYwR4DQKll",1.2,doggo
759846353224826880,sussex_spaniel,0.355395,vizsla,0.141094,otterhound,0.0921982,2111,7018,2016-07-31 20:21:02 +0000,This is Kirby. He's a Beneblip Cumberpat. Pretty heckin rare. 11/10 would put my face against his face https://t.co/fd6uucghY6,1.1,
760290219849637889,old_english_sheepdog,0.3022,lhasa,0.258803,briard,0.1792,12248,28053,2016-08-02 01:44:48 +0000,This is Rocco. He's doing his best. 13/10 someone help him (IG: rocco_roni) https://t.co/qFsl1nnXMv,1.3,
760539183865880579,samoyed,0.988013,malamute,0.00451824,west_highland_white_terrier,0.00118925,3871,7929,2016-08-02 18:14:06 +0000,This is Atlas. Swinging is his passion. 12/10 would push all day https://t.co/9k8LLjJ0uJ,1.2,
760656994973933572,golden_retriever,0.760546,labrador_retriever,0.232079,redbone,0.00287417,2044,6921,2016-08-03 02:02:14 +0000,This is Rose. Her face is stuck like that. 11/10 would pet so heckin well https://t.co/tl3gNYdoq2,1.1,
760893934457552897,blenheim_spaniel,0.113992,cocker_spaniel,0.10578,borzoi,0.0739345,1031,3996,2016-08-03 17:43:45 +0000,This is Wishes. He has the day off. Daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/H9YgrUkYwa,1.1,doggo
761004547850530816,golden_retriever,0.735163,sussex_spaniel,0.064897,labrador_retriever,0.0477037,3703,11837,2016-08-04 01:03:17 +0000,This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,1.1,
761292947749015552,standard_poodle,0.6608930000000001,samoyed,0.314886,miniature_poodle,0.00883383,1170,4672,2016-08-04 20:09:17 +0000,Meet Bonaparte. He's pupset because it's cloudy at the beach. Can't take any pics for his Instagram. 11/10 https://t.co/0THNOfv2Jo,1.1,
761334018830917632,norwegian_elkhound,0.8229360000000001,malinois,0.08615249999999999,german_shepherd,0.06333290000000001,1544,5442,2016-08-04 22:52:29 +0000,This is Bruce. I really want to hear the joke he was told. 10/10 for chuckle pup https://t.co/ErPLjjJOKc,1.0,
761599872357261312,gordon_setter,0.240427,saluki,0.224269,doberman,0.12972999999999998,1256,4325,2016-08-05 16:28:54 +0000,"This is Sephie. According to this picture, she can read. Fantastic at following directions. 11/10 such a good girl https://t.co/7HY9RvCudo",1.1,
761976711479193600,labrador_retriever,0.475552,chesapeake_bay_retriever,0.082898,staffordshire_bullterrier,0.048464,2152,5650,2016-08-06 17:26:19 +0000,This is Shelby. She finds stuff to put on her head for attention. It works really well. 12/10 talented af https://t.co/WTZ484EntP,1.2,
762471784394268675,samoyed,0.540276,standard_poodle,0.279802,toy_poodle,0.102058,6897,11805,2016-08-08 02:13:34 +0000,Meet Glenn. Being in public scares him. Frighteningly relatable. 12/10 keep hangin in there Glenn (Imgur - Wuhahha) https://t.co/pA4MDKwRci,1.2,
764259802650378240,german_shepherd,0.973677,malinois,0.025949700000000003,kelpie,0.000191568,1616,6328,2016-08-13 00:38:30 +0000,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 https://t.co/Q1v9BZylvZ,1.0,
764857477905154048,bernese_mountain_dog,0.7920590000000001,appenzeller,0.155034,entlebucher,0.038373800000000007,1897,6744,2016-08-14 16:13:27 +0000,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,1.2,
765222098633691136,dalmatian,0.556595,whippet,0.151047,american_staffordshire_terrier,0.0964355,3608,12162,2016-08-15 16:22:20 +0000,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,1.0,
765371061932261376,golden_retriever,0.829456,labrador_retriever,0.08937089999999999,kuvasz,0.0170275,2306,7435,2016-08-16 02:14:15 +0000,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,1.1,pupper
765395769549590528,pembroke,0.509491,cardigan,0.330401,shetland_sheepdog,0.0388749,3629,27732,2016-08-16 03:52:26 +0000,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all https://t.co/ep1NkYoiwB,1.3,
765669560888528897,beagle,0.993333,walker_hound,0.00290219,basset,0.00241518,1298,5451,2016-08-16 22:00:23 +0000,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution https://t.co/t6RvnVEdRR,1.2,
765719909049503744,golden_retriever,0.969518,labrador_retriever,0.0216961,border_terrier,0.00207455,2285,7586,2016-08-17 01:20:27 +0000,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2,1.2,
766008592277377025,welsh_springer_spaniel,0.7281529999999999,basset,0.103842,brittany_spaniel,0.06241430000000001,527,3928,2016-08-17 20:27:34 +0000,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive https://t.co/jaivZ1dcUL,1.1,
766069199026450432,redbone,0.484855,beagle,0.4375270000000001,basset,0.0105854,913,4466,2016-08-18 00:28:24 +0000,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af https://t.co/Z69mShifuk,1.2,
766313316352462849,toy_poodle,0.966896,miniature_poodle,0.0164243,cocker_spaniel,0.0102271,2011,7116,2016-08-18 16:38:26 +0000,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately https://t.co/xuxZoObmF0,1.2,
766423258543644672,keeshond,0.995823,pomeranian,0.00389721,norwegian_elkhound,0.000253109,1702,6310,2016-08-18 23:55:18 +0000,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,0.9,
766693177336135680,doberman,0.948355,vizsla,0.015031999999999997,rhodesian_ridgeback,0.00963084,844,4222,2016-08-19 17:47:52 +0000,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,1.1,
766793450729734144,beagle,0.451697,basset,0.197513,bloodhound,0.07269860000000003,1451,5326,2016-08-20 00:26:19 +0000,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,1.0,
767122157629476866,toy_poodle,0.873841,miniature_poodle,0.0591918,irish_terrier,0.035306,3042,10621,2016-08-20 22:12:29 +0000,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 https://t.co/IEARC2sRzC,1.3,
